customer_id,region,segment,signup_date,contract_length_months,tenure_days,support_tickets_last_year,satisfaction_score,avg_order_value,orders_last_year,discount_pct,late_payments_last_year,churned
CUST-00290,North America,SMB,2022-05-11,12,1511,2,6.1,231.72,10,0.168,0,0
CUST-00291,Latin America,Mid-Market,2025-10-03,1,270,6,6.3,74.5,1,0.09,0,1
CUST-00292,North America,Mid-Market,2022-10-03,1,1366,1,5.7,143.54,2,0.176,0,1
CUST-00293,Europe,Mid-Market,2024-07-05,12,725,5,7.7,419.37,7,0.106,1,1
CUST-00294,Europe,Mid-Market,2022-09-12,12,1387,2,6.1,96.68,9,0.183,0,0
CUST-00295,Europe,Mid-Market,2023-12-22,1,921,2,8.1,61.24,1,0.188,0,1
CUST-00296,Europe,Enterprise,2021-12-04,24,1669,1,5.8,257.04,5,0.087,0,1
CUST-00297,Latin America,SMB,2022-10-13,24,1356,2,5.7,100.43,8,0.008,0,1
CUST-00298,Europe,Mid-Market,2023-01-07,1,1270,2,8.8,260.7,5,0.041,0,0
CUST-00299,Latin America,Enterprise,2023-05-27,12,1130,1,5.9,187.37,4,0.046,0,0
CUST-00300,Europe,SMB,2025-04-02,12,454,10,6.8,364.89,6,0.137,0,0
CUST-00301,APAC,SMB,2024-01-10,12,902,6,8.8,48.22,4,0.144,0,1
CUST-00302,Latin America,Mid-Market,2021-06-20,36,1836,1,7.8,65.93,6,0.132,0,0
CUST-00303,Europe,Mid-Market,2024-07-05,1,725,0,5.4,135.46,8,0.1,0,1
CUST-00304,APAC,SMB,2025-08-02,36,332,4,6.7,242.73,4,0.099,0,0
CUST-00305,Latin America,SMB,2022-01-10,1,1632,4,6.9,248.19,4,0.052,0,0
CUST-00306,Latin America,SMB,2021-12-29,1,1644,2,7.7,121.66,7,0.103,0,0
CUST-00307,Latin America,Mid-Market,2025-05-13,24,413,3,7.7,145.71,3,0.071,1,0
CUST-00308,Latin America,Enterprise,2022-08-17,12,1413,0,8.0,108.79,6,0.041,1,0
CUST-00309,APAC,SMB,2021-06-13,12,1843,5,8.8,105.29,2,0.093,2,0
CUST-00310,APAC,Mid-Market,2025-09-11,24,292,5,9.5,205.93,9,0.12,0,0
CUST-00311,North America,Mid-Market,2022-12-31,24,1277,5,7.0,346.09,6,0.158,0,0
CUST-00312,Europe,SMB,2025-11-06,12,236,2,6.3,181.31,8,0.051,2,1
CUST-00313,APAC,SMB,2021-06-03,12,1853,5,6.4,188.77,3,0.167,0,0
CUST-00314,North America,SMB,2023-11-26,1,947,4,5.1,312.65,12,0.15,0,1
CUST-00315,Europe,SMB,2022-10-11,12,1358,1,7.2,327.53,5,0.126,0,0
CUST-00316,APAC,SMB,2024-01-08,24,904,5,9.0,399.62,4,0.075,0,0
CUST-00317,North America,SMB,2023-05-31,12,1126,1,8.9,104.63,7,0.078,0,0
CUST-00318,Europe,SMB,2022-08-12,12,1418,1,7.5,150.94,7,0.107,1,0
CUST-00319,North America,SMB,2022-04-26,12,1526,2,8.5,329.33,8,0.037,0,0
CUST-00320,North America,SMB,2024-05-21,24,770,1,10.0,243.66,10,0.143,2,1
CUST-00321,Latin America,SMB,2022-02-01,36,1610,2,8.9,169.39,8,0.125,0,0
CUST-00322,APAC,Mid-Market,2023-08-03,1,1062,5,8.1,119.22,4,0.127,0,0
CUST-00323,North America,Mid-Market,2022-12-21,12,1287,1,5.8,76.05,9,0.131,0,1
CUST-00324,Latin America,Enterprise,2025-12-15,36,197,1,8.0,410.34,8,0.024,0,0
CUST-00325,Europe,SMB,2024-01-11,24,901,2,4.5,154.89,7,0.038,0,0
CUST-00326,Europe,SMB,2025-01-23,12,523,2,6.5,99.4,6,0.138,1,0
CUST-00327,Europe,SMB,2024-07-02,1,728,4,4.6,258.35,4,0.146,0,1
CUST-00328,North America,Mid-Market,2024-11-12,12,595,0,8.7,162.31,7,0.065,0,0
CUST-00329,APAC,SMB,2024-10-21,12,617,3,7.6,83.98,12,0.138,0,0
CUST-00330,APAC,SMB,2021-10-28,12,1706,1,5.4,46.53,7,0.076,0,0
CUST-00331,Europe,Enterprise,2024-09-29,12,639,4,7.7,83.81,7,0.113,1,0
CUST-00332,North America,SMB,2024-01-26,12,886,2,8.2,83.46,3,0.071,0,0
CUST-00333,Latin America,SMB,2025-04-08,36,448,3,5.6,245.05,3,0.095,0,1
CUST-00334,Europe,SMB,2021-12-29,12,1644,7,9.0,57.47,5,0.085,0,1
CUST-00335,Europe,SMB,2025-09-14,12,289,5,7.9,99.48,5,0.075,0,0
CUST-00336,North America,SMB,2023-02-02,12,1244,5,3.8,99.68,4,0.158,1,1
CUST-00337,North America,Mid-Market,2024-04-21,12,800,2,4.6,179.15,8,0.14,0,0
CUST-00338,North America,SMB,2022-07-20,1,1441,1,10.0,162.35,5,0.139,0,0
CUST-00339,Latin America,SMB,2023-07-23,1,1073,3,5.7,247.18,7,0.117,0,1
CUST-00340,APAC,SMB,2022-07-14,12,1447,3,6.5,168.58,8,0.072,0,0
CUST-00341,Latin America,Mid-Market,2025-01-26,1,520,2,7.3,75.71,6,0.081,0,1
CUST-00342,APAC,SMB,2025-12-01,12,211,2,6.7,115.33,8,0.171,0,0
CUST-00343,Europe,SMB,2025-08-07,36,327,1,7.6,123.6,6,0.124,2,0
CUST-00344,APAC,SMB,2022-02-12,12,1599,3,8.8,167.95,4,0.19,0,1
CUST-00345,North America,SMB,2022-02-06,1,1605,3,6.8,24.62,5,0.023,0,0
CUST-00346,Latin America,SMB,2021-09-27,24,1737,0,9.9,334.6,6,0.082,1,0
CUST-00347,APAC,Enterprise,2021-06-26,24,1830,2,6.2,354.32,6,0.024,1,0
CUST-00348,APAC,Enterprise,2021-12-16,12,1657,1,8.2,189.04,5,0.099,0,0
CUST-00349,North America,Mid-Market,2023-05-28,24,1129,3,6.4,170.87,9,0.196,2,1
CUST-00350,Europe,SMB,2024-08-29,36,670,5,5.3,263.92,7,0.071,1,0
CUST-00351,North America,SMB,2023-08-03,1,1062,3,7.8,130.12,10,0.185,0,0
CUST-00352,APAC,SMB,2024-12-08,1,569,0,6.3,88.75,7,0.184,0,0
CUST-00353,North America,Enterprise,2023-11-02,1,971,3,10.0,169.36,2,0.001,1,0
CUST-00354,North America,SMB,2023-02-03,36,1243,3,8.8,175.38,5,0.007,0,0
CUST-00355,Latin America,SMB,2022-02-18,24,1593,3,5.9,56.48,7,0.167,0,0
CUST-00356,APAC,Mid-Market,2022-06-14,1,1477,2,6.7,261.28,6,0.016,0,0
CUST-00357,Europe,SMB,2023-12-30,12,913,1,7.2,43.62,5,0.162,0,0
CUST-00358,Latin America,SMB,2024-06-02,36,758,2,9.3,87.55,5,0.172,0,1
CUST-00359,North America,Mid-Market,2022-01-07,12,1635,1,6.6,335.2,3,0.192,1,0
CUST-00360,Europe,Enterprise,2024-04-03,1,818,1,9.9,234.54,5,0.03,0,0
CUST-00361,APAC,SMB,2023-02-23,12,1223,0,6.3,127.73,5,0.091,0,0
CUST-00362,Europe,SMB,2021-10-01,12,1733,1,7.4,67.75,9,0.052,3,0
CUST-00363,Europe,Mid-Market,2025-04-04,12,452,2,9.6,167.61,5,0.163,0,0
CUST-00364,Latin America,SMB,2024-04-24,24,797,4,10.0,109.85,3,0.009,0,0
CUST-00365,North America,SMB,2021-01-17,24,1990,4,9.0,232.03,10,0.154,2,0
CUST-00366,Latin America,Mid-Market,2021-03-08,1,1940,0,8.8,228.96,1,0.119,0,0
CUST-00367,Europe,Mid-Market,2021-07-13,12,1813,3,6.6,184.67,7,0.152,0,0
CUST-00368,APAC,SMB,2025-10-26,12,247,2,6.2,294.09,4,0.142,0,0
CUST-00369,North America,SMB,2025-05-16,1,410,2,6.8,144.66,4,0.157,0,1
CUST-00370,North America,SMB,2022-12-09,12,1299,2,9.2,68.67,7,0.081,0,0
CUST-00371,North America,Mid-Market,2025-05-25,1,401,4,6.7,250.47,9,0.08,0,0
CUST-00372,Europe,SMB,2022-12-30,1,1278,4,7.8,209.27,5,0.078,0,1
CUST-00373,APAC,SMB,2022-01-10,12,1632,3,5.6,114.81,5,0.198,0,1
CUST-00374,APAC,Enterprise,2022-09-25,12,1374,3,8.7,59.21,4,0.13,0,0
CUST-00375,APAC,Enterprise,2024-03-27,12,825,4,10.0,175.68,6,0.179,0,1
CUST-00376,Latin America,SMB,2025-01-26,1,520,1,6.4,84.23,8,0.073,0,0
CUST-00377,APAC,SMB,2025-02-25,24,490,3,8.7,250.75,9,0.193,1,0
CUST-00378,Europe,Mid-Market,2023-09-20,1,1014,1,5.9,203.44,4,0.192,0,0
CUST-00379,North America,SMB,2023-06-18,1,1108,1,9.0,95.74,8,0.057,1,1
CUST-00380,Europe,SMB,2022-06-09,1,1482,1,5.1,283.48,6,0.003,0,0
CUST-00381,North America,SMB,2022-10-12,1,1357,4,9.0,208.31,3,0.115,0,0
CUST-00382,Latin America,SMB,2025-03-02,1,485,1,8.2,95.89,2,0.02,0,0
CUST-00383,Europe,SMB,2024-12-27,12,550,1,9.4,143.71,4,0.109,0,0
CUST-00384,Latin America,SMB,2024-04-12,1,809,3,7.7,120.69,12,0.072,0,0
CUST-00385,Europe,SMB,2022-10-12,1,1357,6,10.0,106.45,4,0.028,0,1
CUST-00386,Europe,SMB,2022-02-15,12,1596,1,4.0,125.89,4,0.11,0,1
CUST-00387,Latin America,SMB,2021-04-06,12,1911,2,7.6,197.14,4,0.18,0,0
CUST-00388,Europe,SMB,2025-12-03,1,209,1,7.3,124.58,9,0.099,1,1
CUST-00389,Europe,SMB,2023-02-08,1,1238,5,10.0,117.23,4,0.111,0,0
CUST-00390,Latin America,Mid-Market,2022-10-05,24,1364,3,7.8,123.25,4,0.114,1,0
CUST-00391,Latin America,SMB,2024-07-28,12,702,0,6.3,486.31,7,0.13,0,0
CUST-00392,Europe,SMB,2024-07-31,1,699,1,9.0,127.44,7,0.161,0,1
CUST-00393,Europe,Mid-Market,2022-04-14,1,1538,4,6.5,84.71,5,0.099,0,0
CUST-00394,North America,Mid-Market,2025-11-04,12,238,5,8.8,123.27,6,0.026,1,0
CUST-00395,Europe,Mid-Market,2023-05-16,24,1141,1,7.9,149.58,8,0.138,0,0
CUST-00396,North America,Enterprise,2022-12-23,36,1285,4,5.9,28.93,4,0.194,1,0
CUST-00397,North America,Mid-Market,2025-03-23,12,464,1,7.6,107.29,11,0.055,0,0
CUST-00398,Latin America,Enterprise,2022-01-04,24,1638,3,7.9,226.78,9,0.042,1,0
CUST-00399,North America,SMB,2021-08-23,12,1772,2,7.4,116.34,1,0.138,0,0
CUST-00400,APAC,SMB,2023-07-24,1,1072,2,6.2,131.27,8,0.168,0,1
CUST-00401,North America,SMB,2024-11-06,12,601,1,6.6,272.51,9,0.11,1,0
CUST-00402,North America,SMB,2021-06-16,1,1840,2,7.1,156.44,5,0.195,1,0
CUST-00403,North America,SMB,2022-07-13,1,1448,1,8.0,195.11,6,0.141,0,0
CUST-00404,Europe,SMB,2023-10-03,12,1001,2,8.4,166.84,6,0.072,1,0
CUST-00405,Europe,Mid-Market,2022-05-29,1,1493,4,6.0,58.96,5,0.143,1,0
CUST-00406,APAC,Mid-Market,2024-03-14,1,838,5,4.9,201.84,6,0.039,0,1
CUST-00407,North America,SMB,2025-10-24,12,249,2,8.2,124.14,5,0.054,0,0
CUST-00408,North America,Mid-Market,2021-09-11,12,1753,1,9.6,261.73,7,0.059,0,0
CUST-00409,Europe,Enterprise,2023-03-10,1,1208,4,6.1,170.03,6,0.081,0,0
CUST-00410,North America,SMB,2023-05-31,36,1126,1,8.6,158.83,4,0.03,0,0
CUST-00411,North America,Mid-Market,2022-07-23,1,1438,3,5.1,115.75,2,0.081,0,1
CUST-00412,Latin America,SMB,2023-01-15,12,1262,3,7.3,212.47,6,0.111,0,0
CUST-00413,Europe,SMB,2024-06-24,1,736,1,8.9,191.57,3,0.086,0,1
CUST-00414,Latin America,SMB,2024-05-02,12,789,2,7.4,189.97,9,0.127,0,0
CUST-00415,APAC,SMB,2022-08-06,1,1424,2,6.3,370.98,4,0.009,0,1
CUST-00416,Latin America,Enterprise,2023-11-01,1,972,2,8.3,68.83,7,0.133,0,1
CUST-00417,North America,Mid-Market,2024-09-01,24,667,3,6.0,156.03,8,0.056,0,0
CUST-00418,Latin America,Mid-Market,2025-01-02,12,544,4,4.7,98.82,6,0.117,1,1
CUST-00419,Europe,Mid-Market,2024-05-08,24,783,2,6.7,291.68,5,0.179,0,0
CUST-00420,Latin America,SMB,2024-01-04,24,908,4,8.0,212.9,11,0.014,0,0
CUST-00421,Europe,Mid-Market,2025-06-17,12,378,3,7.5,128.79,3,0.072,1,0
CUST-00422,North America,SMB,2025-11-29,1,213,4,5.9,89.01,5,0.05,0,1
CUST-00423,APAC,Enterprise,2025-09-25,12,278,2,6.6,244.38,5,0.089,0,0
CUST-00424,Europe,SMB,2023-10-02,24,1002,2,8.9,107.79,6,0.087,0,0
CUST-00425,Europe,Enterprise,2021-09-01,12,1763,3,6.9,206.39,3,0.119,0,0
CUST-00426,APAC,Enterprise,2024-04-17,1,804,3,8.9,118.46,9,0.126,0,0
CUST-00427,Europe,Mid-Market,2023-02-01,12,1245,0,8.3,61.36,5,0.095,0,0
CUST-00428,North America,SMB,2023-03-10,1,1208,3,8.4,293.48,5,0.2,0,0
CUST-00429,Latin America,SMB,2024-04-03,12,818,2,6.0,189.07,2,0.064,0,0
CUST-00430,APAC,Mid-Market,2021-10-18,24,1716,3,9.4,213.55,4,0.112,0,0
CUST-00431,Europe,SMB,2022-12-01,12,1307,2,6.6,132.65,4,0.062,0,0
CUST-00432,Latin America,Mid-Market,2025-05-17,1,409,0,10.0,385.58,8,0.001,1,0
CUST-00433,Europe,SMB,2025-12-17,12,195,1,6.6,203.79,7,0.197,0,1
CUST-00434,Europe,Mid-Market,2023-10-20,1,984,1,8.6,33.88,8,0.172,0,0
CUST-00435,North America,SMB,2024-12-17,24,560,1,4.2,152.23,3,0.154,1,0
CUST-00436,Europe,SMB,2023-04-15,1,1172,2,8.0,164.93,7,0.029,0,0
CUST-00437,North America,Enterprise,2023-12-16,1,927,3,6.7,79.38,6,0.091,1,0
CUST-00438,Latin America,Mid-Market,2024-04-10,24,811,3,9.0,154.81,8,0.017,0,0
CUST-00439,Europe,Enterprise,2022-07-17,36,1444,4,10.0,200.17,12,0.04,0,0
CUST-00440,Europe,SMB,2021-06-06,12,1850,1,7.1,90.79,8,0.1,0,0
CUST-00441,Europe,Mid-Market,2024-07-14,24,716,2,7.8,338.36,7,0.064,0,1
CUST-00442,Latin America,SMB,2021-02-25,1,1951,2,6.4,184.17,6,0.186,0,0
CUST-00443,APAC,Enterprise,2022-03-24,12,1559,2,9.1,299.01,9,0.111,1,0
CUST-00444,APAC,SMB,2022-06-27,36,1464,4,7.2,58.05,6,0.186,0,0
CUST-00445,APAC,Mid-Market,2021-01-18,12,1989,3,7.3,152.84,7,0.11,1,0
CUST-00446,Europe,SMB,2023-03-26,12,1192,3,6.9,182.41,5,0.115,2,0
CUST-00447,Europe,Mid-Market,2022-11-23,1,1315,3,6.2,159.4,8,0.015,2,0
CUST-00448,APAC,Mid-Market,2021-09-17,36,1747,1,5.9,131.17,4,0.134,0,0
CUST-00449,Latin America,Mid-Market,2025-02-08,24,507,1,9.1,111.75,7,0.002,0,0
CUST-00450,North America,Enterprise,2022-06-25,1,1466,1,8.5,37.69,8,0.119,0,1
CUST-00451,APAC,SMB,2023-06-23,36,1103,0,8.8,81.54,7,0.066,0,0
CUST-00452,Europe,SMB,2023-03-08,1,1210,1,7.3,73.7,6,0.013,1,0
CUST-00453,Europe,SMB,2023-07-02,1,1094,3,10.0,141.4,2,0.05,2,1
CUST-00454,APAC,SMB,2023-09-06,1,1028,3,8.3,321.27,5,0.103,0,1
CUST-00455,North America,Mid-Market,2025-01-14,12,532,1,8.0,167.35,1,0.106,0,1
CUST-00456,Europe,SMB,2022-09-26,12,1373,1,8.0,214.17,5,0.114,0,0
CUST-00457,Europe,SMB,2022-06-11,1,1480,2,7.9,346.52,3,0.16,0,0
CUST-00458,North America,SMB,2024-12-17,24,560,1,6.6,156.92,7,0.094,0,0
CUST-00459,Europe,Mid-Market,2023-09-12,1,1022,4,7.0,139.75,6,0.154,0,1
CUST-00460,North America,SMB,2025-05-02,12,424,2,7.7,189.15,7,0.002,1,0
CUST-00461,APAC,SMB,2023-05-15,24,1142,4,4.5,161.28,6,0.022,1,0
CUST-00462,Latin America,SMB,2021-03-16,24,1932,2,7.5,79.66,12,0.108,0,0
CUST-00463,Europe,Mid-Market,2022-07-14,12,1447,5,8.9,143.62,3,0.078,1,0
CUST-00464,Latin America,Mid-Market,2024-06-09,1,751,0,5.8,323.9,5,0.155,0,0
CUST-00465,Europe,SMB,2022-07-26,12,1435,5,7.3,193.48,7,0.108,0,0
CUST-00466,North America,SMB,2023-04-16,1,1171,3,8.0,173.22,6,0.066,0,1
CUST-00467,North America,SMB,2025-08-20,1,314,1,6.4,377.44,6,0.069,0,1
CUST-00468,North America,Mid-Market,2022-07-16,12,1445,6,7.5,189.77,10,0.047,1,1
CUST-00469,Europe,Mid-Market,2025-07-04,1,361,5,10.0,101.98,10,0.09,2,1
CUST-00470,APAC,Enterprise,2024-01-27,12,885,1,8.9,117.49,3,0.133,1,0
CUST-00471,Latin America,SMB,2022-01-08,1,1634,4,10.0,98.79,4,0.039,0,1
CUST-00472,North America,SMB,2022-11-10,1,1328,1,6.1,104.8,5,0.149,0,0
CUST-00473,Latin America,SMB,2025-11-16,1,226,3,7.9,186.39,4,0.154,1,1
CUST-00474,North America,Enterprise,2024-07-23,1,707,1,7.4,300.3,4,0.161,0,0
CUST-00475,Latin America,SMB,2025-09-23,1,280,3,10.0,189.09,10,0.015,1,0
CUST-00476,APAC,Enterprise,2025-04-06,1,450,2,7.7,206.58,3,0.13,1,0
CUST-00477,Latin America,Mid-Market,2025-06-13,36,382,6,6.6,100.47,5,0.117,1,1
CUST-00478,Latin America,SMB,2024-05-25,24,766,2,8.2,217.21,6,0.023,1,0
CUST-00479,APAC,SMB,2025-12-19,1,193,2,6.4,173.8,5,0.125,0,0
CUST-00480,Europe,Mid-Market,2025-04-04,36,452,3,8.1,43.87,4,0.144,0,0
CUST-00481,North America,SMB,2023-09-15,24,1019,3,7.6,130.87,7,0.053,1,0
CUST-00482,North America,SMB,2024-10-29,1,609,1,8.1,310.16,11,0.161,0,1
CUST-00483,North America,Mid-Market,2022-11-09,12,1329,5,5.4,153.0,3,0.199,0,1
CUST-00484,North America,Mid-Market,2024-01-10,12,902,2,6.9,132.18,7,0.122,0,0
CUST-00485,Europe,SMB,2024-09-10,12,658,0,6.9,344.71,7,0.018,0,1
CUST-00486,APAC,SMB,2025-01-05,1,541,1,6.1,199.34,10,0.195,0,1
CUST-00487,Latin America,SMB,2024-08-27,1,672,5,8.0,91.18,7,0.047,0,0
CUST-00488,Latin America,Enterprise,2025-09-04,12,299,1,7.3,97.04,6,0.089,0,0
CUST-00489,Latin America,SMB,2024-05-09,12,782,1,10.0,166.87,6,0.103,0,0
CUST-00490,Europe,SMB,2023-08-27,1,1038,2,7.4,98.78,4,0.075,1,0
CUST-00491,North America,Mid-Market,2025-06-21,24,374,3,9.0,57.56,8,0.179,0,0
CUST-00492,APAC,Mid-Market,2021-03-08,24,1940,2,7.0,143.17,6,0.167,0,0
CUST-00493,Latin America,Mid-Market,2021-06-20,24,1836,3,6.7,94.97,4,0.14,2,0
CUST-00494,North America,Enterprise,2025-01-28,24,518,3,7.5,247.02,8,0.049,0,0
CUST-00495,Europe,Enterprise,2024-03-23,36,829,2,7.4,155.68,6,0.047,1,0
CUST-00496,Europe,Mid-Market,2022-07-07,24,1454,1,9.3,186.2,11,0.117,0,0
CUST-00497,Latin America,SMB,2025-12-17,12,195,3,7.7,107.39,7,0.036,1,0
CUST-00498,North America,Enterprise,2023-11-30,24,943,1,6.8,408.47,7,0.079,0,0
CUST-00499,Latin America,SMB,2025-06-21,36,374,3,6.4,290.96,7,0.085,0,0
CUST-00500,North America,Mid-Market,2025-04-15,1,441,4,9.9,357.2,5,0.074,0,1
CUST-00501,Latin America,SMB,2022-10-23,12,1346,4,7.5,151.96,4,0.098,2,0
CUST-00502,North America,Mid-Market,2023-11-28,24,945,5,8.9,141.85,11,0.036,0,0
CUST-00503,APAC,Mid-Market,2023-05-02,1,1155,2,6.6,96.63,15,0.155,0,0
CUST-00504,North America,SMB,2025-12-09,12,203,2,6.7,110.97,6,0.106,0,0
CUST-00505,Europe,SMB,2024-06-16,24,744,2,7.6,221.65,9,0.095,0,0
CUST-00506,North America,Enterprise,2025-10-21,1,252,2,7.6,264.1,9,0.008,2,1
CUST-00507,APAC,Mid-Market,2023-06-26,12,1100,6,5.1,95.23,5,0.119,3,1
CUST-00508,Europe,Enterprise,2021-01-29,1,1978,2,6.7,292.78,5,0.024,0,0
CUST-00509,Latin America,Mid-Market,2025-02-16,1,499,6,4.4,153.63,5,0.023,0,1
CUST-00510,APAC,SMB,2023-08-06,12,1059,4,7.8,328.19,6,0.131,1,1
CUST-00511,APAC,Enterprise,2023-08-27,12,1038,2,8.7,221.02,6,0.082,1,0
CUST-00512,Europe,Mid-Market,2021-08-09,12,1786,2,8.8,217.04,4,0.102,0,0
CUST-00513,Europe,Enterprise,2021-07-25,24,1801,3,9.6,175.72,7,0.178,1,0
CUST-00514,Latin America,SMB,2021-12-11,1,1662,4,7.5,177.71,7,0.186,0,0
CUST-00515,Europe,Enterprise,2024-02-24,12,857,3,2.8,219.24,5,0.127,1,0
CUST-00516,Latin America,Mid-Market,2023-06-01,12,1125,6,7.0,107.83,3,0.023,1,0
CUST-00517,North America,SMB,2025-02-06,1,509,0,8.7,225.57,9,0.099,1,0
CUST-00518,APAC,SMB,2023-03-30,1,1188,1,5.8,11.66,2,0.018,2,0
CUST-00519,Latin America,Enterprise,2022-05-04,12,1518,0,9.3,227.26,5,0.096,0,0
CUST-00520,Europe,SMB,2021-04-09,12,1908,3,3.4,301.78,7,0.082,0,0
CUST-00521,APAC,SMB,2025-07-07,36,358,1,7.2,124.14,2,0.161,0,0
CUST-00522,Europe,SMB,2022-05-19,36,1503,3,9.1,166.76,4,0.011,1,0
CUST-00523,North America,Mid-Market,2023-03-14,1,1204,2,10.0,223.62,6,0.044,1,0
CUST-00524,APAC,SMB,2024-07-09,1,721,2,10.0,89.56,3,0.021,0,0
CUST-00525,Latin America,Mid-Market,2023-12-12,12,931,2,6.7,257.62,10,0.127,0,0
CUST-00526,North America,Mid-Market,2024-08-09,12,690,2,8.4,172.76,12,0.029,0,0
CUST-00527,APAC,SMB,2022-02-15,12,1596,3,9.3,173.54,8,0.184,0,0
CUST-00528,APAC,Enterprise,2022-06-27,24,1464,2,8.8,176.91,4,0.104,0,0
CUST-00529,North America,SMB,2023-06-22,24,1104,1,8.2,95.72,5,0.144,1,0
CUST-00530,APAC,SMB,2025-03-05,1,482,3,5.5,58.54,7,0.136,1,0
CUST-00531,APAC,SMB,2022-11-28,1,1310,2,7.1,106.67,4,0.009,0,0
CUST-00532,APAC,SMB,2024-08-09,12,690,2,7.8,376.9,6,0.131,1,0
CUST-00533,Latin America,Mid-Market,2024-07-08,12,722,3,9.6,61.44,5,0.168,1,0
CUST-00534,Latin America,Mid-Market,2023-07-14,12,1082,3,4.7,304.68,10,0.076,0,1
CUST-00535,Europe,SMB,2025-11-08,36,234,2,8.5,223.01,6,0.109,0,0
CUST-00536,North America,Mid-Market,2025-09-05,24,298,3,6.8,170.88,5,0.186,0,0
CUST-00537,Latin America,Mid-Market,2024-01-30,36,882,2,7.7,125.39,5,0.098,0,0
CUST-00538,APAC,SMB,2022-03-04,24,1579,4,5.0,146.85,8,0.022,1,1
CUST-00539,North America,Mid-Market,2021-06-27,12,1829,2,5.7,74.28,4,0.141,1,0
CUST-00540,APAC,SMB,2021-12-19,12,1654,2,6.6,352.35,5,0.161,0,0
CUST-00541,Europe,Mid-Market,2023-09-09,1,1025,2,7.8,278.38,4,0.075,1,0
CUST-00542,Europe,Enterprise,2021-06-09,12,1847,2,6.3,155.18,7,0.031,0,0
CUST-00543,APAC,SMB,2025-10-22,1,251,4,6.5,136.27,3,0.17,0,1
CUST-00544,APAC,SMB,2021-11-26,36,1677,4,3.9,299.95,9,0.141,0,0
CUST-00545,Europe,Mid-Market,2021-11-04,1,1699,4,6.9,74.8,5,0.101,0,1
CUST-00546,Latin America,Mid-Market,2023-12-29,1,914,3,8.6,179.13,3,0.143,3,1
CUST-00547,Europe,SMB,2025-07-23,36,342,0,6.3,209.43,7,0.108,1,0
CUST-00548,Latin America,SMB,2024-12-16,36,561,2,10.0,179.76,4,0.095,1,0
CUST-00549,Latin America,Mid-Market,2021-11-04,1,1699,5,6.5,105.01,5,0.017,0,0
CUST-00550,Latin America,SMB,2021-08-04,12,1791,2,7.3,167.8,10,0.027,1,0
CUST-00551,Latin America,Mid-Market,2022-11-22,12,1316,2,9.5,121.77,8,0.144,0,0
CUST-00552,APAC,SMB,2021-03-06,36,1942,0,7.7,175.66,6,0.078,0,0
CUST-00553,APAC,Mid-Market,2021-03-02,24,1946,1,10.0,232.41,4,0.026,0,0
CUST-00554,Europe,Enterprise,2023-02-26,24,1220,2,7.1,225.61,4,0.102,0,0
CUST-00555,Europe,SMB,2024-06-24,12,736,5,10.0,142.2,5,0.189,0,0
CUST-00556,Latin America,Enterprise,2021-05-18,12,1869,1,8.5,163.04,9,0.101,0,0
CUST-00557,North America,Mid-Market,2021-07-12,12,1814,4,8.1,185.21,5,0.07,1,0
CUST-00558,Europe,Mid-Market,2021-09-16,1,1748,2,9.0,162.6,2,0.129,0,0
CUST-00559,Latin America,Mid-Market,2023-09-20,12,1014,6,8.0,66.34,9,0.058,0,0
CUST-00560,APAC,Mid-Market,2021-03-11,12,1937,3,7.0,263.91,5,0.083,1,0
CUST-00561,Latin America,SMB,2022-03-12,1,1571,2,4.8,147.59,4,0.168,0,1
CUST-00562,APAC,Enterprise,2023-04-27,24,1160,2,6.8,69.14,5,0.189,0,0
CUST-00563,Europe,SMB,2024-10-16,1,622,3,8.0,173.18,6,0.194,1,1
CUST-00564,Latin America,Enterprise,2024-04-06,12,815,5,6.9,199.45,6,0.026,0,0
CUST-00565,APAC,Mid-Market,2024-11-14,1,593,6,7.3,234.86,2,0.001,1,0
CUST-00566,North America,SMB,2024-05-20,1,771,1,7.7,401.96,7,0.135,1,1
CUST-00567,Europe,SMB,2021-08-26,1,1769,3,7.2,230.0,7,0.047,0,0
CUST-00568,Latin America,Enterprise,2022-02-04,12,1607,3,8.6,78.2,8,0.076,0,0
CUST-00569,Latin America,Enterprise,2021-12-27,1,1646,0,6.4,213.57,4,0.063,1,0
CUST-00570,North America,Enterprise,2022-11-22,36,1316,3,9.3,325.37,6,0.045,0,0
CUST-00571,Latin America,SMB,2023-12-14,24,929,2,10.0,320.07,2,0.059,0,0
CUST-00572,Europe,SMB,2024-04-23,24,798,3,7.8,199.41,8,0.092,2,0
CUST-00573,North America,SMB,2024-02-25,1,856,2,6.3,66.46,10,0.014,0,0
CUST-00574,Latin America,SMB,2022-08-30,24,1400,1,10.0,328.61,6,0.105,1,0
CUST-00575,APAC,Mid-Market,2022-10-19,1,1350,4,8.3,141.42,2,0.143,0,0
CUST-00576,Latin America,SMB,2021-02-20,1,1956,5,7.4,156.61,13,0.011,0,0
CUST-00577,Europe,Mid-Market,2023-01-01,1,1276,1,7.5,110.28,7,0.125,1,0
CUST-00578,North America,SMB,2022-05-22,36,1500,1,9.1,128.37,7,0.17,0,0
CUST-00579,Latin America,SMB,2025-10-16,12,257,4,6.8,394.13,5,0.14,0,0
CUST-00580,Europe,SMB,2025-06-04,1,391,2,6.8,216.77,6,0.061,0,0
